OrganizationIdentifier	OrganizationFormalName	ActivityIdentifier	ActivityTypeCode	ActivityMediaName	ActivityMediaSubdivisionName	ActivityStartDate	ActivityStartTime/Time	ActivityStartTime/TimeZoneCode	ActivityEndDate	ActivityEndTime/Time	ActivityEndTime/TimeZoneCode	ActivityRelativeDepthName	ActivityDepthHeightMeasure/MeasureValue	ActivityDepthHeightMeasure/MeasureUnitCode	ActivityDepthAltitudeReferencePointText	ActivityTopDepthHeightMeasure/MeasureValue	ActivityTopDepthHeightMeasure/MeasureUnitCode	ActivityBottomDepthHeightMeasure/MeasureValue	ActivityBottomDepthHeightMeasure/MeasureUnitCode	ProjectIdentifier	ActivityConductingOrganizationText	MonitoringLocationIdentifier	ActivityCommentText	SampleAquifer	HydrologicCondition	HydrologicEvent	ActivityLocation/LatitudeMeasure	ActivityLocation/LongitudeMeasure	ActivityLocation/SourceMapScaleNumeric	ActivityLocation/HorizontalAccuracyMeasure/MeasureValue	ActivityLocation/HorizontalAccuracyMeasure/MeasureUnitCode	ActivityLocation/HorizontalCollectionMethodName	ActivityLocation/HorizontalCoordinateReferenceSystemDatumName	AssemblageSampledName	CollectionDuration/MeasureValue	CollectionDuration/MeasureUnitCode	SamplingComponentName	SamplingComponentPlaceInSeriesNumeric	ReachLengthMeasure/MeasureValue	ReachLengthMeasure/MeasureUnitCode	ReachWidthMeasure/MeasureValue	ReachWidthMeasure/MeasureUnitCode	PassCount	NetTypeName	NetSurfaceAreaMeasure/MeasureValue	NetSurfaceAreaMeasure/MeasureUnitCode	NetMeshSizeMeasure/MeasureValue	NetMeshSizeMeasure/MeasureUnitCode	BoatSpeedMeasure/MeasureValue	BoatSpeedMeasure/MeasureUnitCode	CurrentSpeedMeasure/MeasureValue	CurrentSpeedMeasure/MeasureUnitCode	ToxicityTestType	SampleCollectionMethod/MethodIdentifier	SampleCollectionMethod/MethodIdentifierContext	SampleCollectionMethod/MethodName	SampleCollectionMethod/MethodQualifierTypeName	SampleCollectionMethod/MethodDescriptionText	SampleCollectionEquipmentName	SampleCollectionMethod/SampleCollectionEquipmentCommentText	SamplePreparationMethod/MethodIdentifier	SamplePreparationMethod/MethodIdentifierContext	SamplePreparationMethod/MethodName	SamplePreparationMethod/MethodQualifierTypeName	SamplePreparationMethod/MethodDescriptionText	SampleContainerTypeName	SampleContainerColorName	ChemicalPreservativeUsedName	ThermalPreservativeUsedName	SampleTransportStorageDescription	BinaryObjectFileName	BinaryObjectFileTypeCode	ActivityFileUrl	ActivityMetricUrl	ActivityGroupUrl	ProviderName
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH160629:FM:PS:DO:	Field Msr/Obs	Water		2016-06-29	08:24:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PLH					20.8648500000	-156.6737400000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM170309:FM:WB:	Field Msr/Obs	Water		2017-03-09	08:05:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OMM					20.8091500000	-156.6066100000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RWA160628:SR:WB:	Sample-Routine	Water		2016-06-28	09:06:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RWA					20.9044760000	-156.6859310000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT170104:FM:PS:PH:	Field Msr/Obs	Water		2017-01-04	09:03:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PLT					20.8635600000	-156.6729700000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RWA160906:FM:PS:PH:	Field Msr/Obs	Water		2016-09-06	08:54:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RWA					20.9044760000	-156.6859310000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PPU170329:FM:PS:PH:	Field Msr/Obs	Water		2017-03-29	09:36:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PPU					20.8592330000	-156.6694420000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM170126:SR:WB:	Sample-Routine	Water		2017-01-26	07:20:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPM					20.8084440000	-156.6196970000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT170329:FM:PS:TS:	Field Msr/Obs	Water		2017-03-29	09:10:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PLT					20.8635600000	-156.6729700000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP160824:FM:PS:TS:	Field Msr/Obs	Water		2016-08-24	09:38:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OLP					20.8423600000	-156.6530350000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO161018:SR:WB:	Sample-Routine	Water		2016-10-18	07:39:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RPO					20.9670830000	-156.6813900000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM160908:FM:WB:	Field Msr/Obs	Water		2016-09-08	07:10:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPM					20.8084440000	-156.6196970000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM170105:FM:WB:	Field Msr/Obs	Water		2017-01-05	07:30:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OMM					20.8091500000	-156.6066100000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF170329:FM:PS:DO:	Field Msr/Obs	Water		2017-03-29	10:36:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OSF					20.8091600000	-156.6228900000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB170217:FM:WB:	Field Msr/Obs	Water		2017-02-17	08:50:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPB					20.7938090000	-156.5752110000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF160727:FM:PS:TS:	Field Msr/Obs	Water		2016-07-27	07:28:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PFF					20.8673200000	-156.6760500000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP161130:FM:PS:TS:	Field Msr/Obs	Water		2016-11-30	10:01:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OLP					20.8423600000	-156.6530350000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RWA170307:SR:WB:	Sample-Routine	Water		2017-03-07	09:25:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RWA					20.9044760000	-156.6859310000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB160628:SR:WB:	Sample-Routine	Water		2016-06-28	08:46:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RCB					20.9103470000	-156.6893820000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF170104:FM:PS:TS:	Field Msr/Obs	Water		2017-01-04	10:24:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OSF					20.8091600000	-156.6228900000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB170103:FM:PS:PH:	Field Msr/Obs	Water		2017-01-03	09:30:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RAB					20.9366690000	-156.6927800000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT161116:FM:PS:TS:	Field Msr/Obs	Water		2016-11-16	09:06:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PLT					20.8635600000	-156.6729700000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM160714:FM:PS:PH:	Field Msr/Obs	Water		2016-07-14	08:37:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OMM					20.8091500000	-156.6066100000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP170308:FM:PS:DO:	Field Msr/Obs	Water		2017-03-08	10:24:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OLP					20.8423600000	-156.6530350000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP170329:SR:WB:	Sample-Routine	Water		2017-03-29	10:10:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OLP					20.8423600000	-156.6530350000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT160727:SR:WB:	Sample-Routine	Water		2016-07-27	08:28:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PLT					20.8635600000	-156.6729700000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP161214:FM:PS:TS:	Field Msr/Obs	Water		2016-12-14	09:54:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OLP					20.8423600000	-156.6530350000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PPU161116:FM:PS:PH:	Field Msr/Obs	Water		2016-11-16	09:30:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PPU					20.8592330000	-156.6694420000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO170214:SR:WB:	Sample-Routine	Water		2017-02-14	08:25:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RPO					20.9670830000	-156.6813900000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OSF160810:FM:PS:DO:	Field Msr/Obs	Water		2016-08-10	09:19:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OSF					20.8091600000	-156.6228900000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB160811:SR:WB:	Sample-Routine	Water		2016-08-11	08:50:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OUB					20.7944800000	-156.5814200000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB170103:FM:PS:TS:	Field Msr/Obs	Water		2017-01-03	09:30:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RAB					20.9366690000	-156.6927800000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM160811:FM:PS:TS:	Field Msr/Obs	Water		2016-08-11	08:30:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OMM					20.8091500000	-156.6066100000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM160922:FM:PS:DO:	Field Msr/Obs	Water		2016-09-22	08:21:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OMM					20.8091500000	-156.6066100000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH161116:SR:WB:	Sample-Routine	Water		2016-11-16	08:45:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PLH					20.8648500000	-156.6737400000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS170103:FM:PS:PH:	Field Msr/Obs	Water		2017-01-03	09:10:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RKS					20.9493310000	-156.6911240000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB160630:FM:PS:PH:	Field Msr/Obs	Water		2016-06-30	08:31:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OUB					20.7944800000	-156.5814200000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM170309:FM:PS:PH:	Field Msr/Obs	Water		2017-03-09	07:30:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPM					20.8084440000	-156.6196970000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PPU170215:FM:PS:DO:	Field Msr/Obs	Water		2017-02-15	09:30:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PPU					20.8592330000	-156.6694420000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB160809:FM:PS:DO:	Field Msr/Obs	Water		2016-08-09	08:33:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RCB					20.9103470000	-156.6893820000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB160811:FM:PS:DO:	Field Msr/Obs	Water		2016-08-11	09:15:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPB					20.7938090000	-156.5752110000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB170124:FM:PS:TS:	Field Msr/Obs	Water		2017-01-24	08:29:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RAB					20.9366690000	-156.6927800000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM160728:FM:WB:	Field Msr/Obs	Water		2016-07-28	07:25:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPM					20.8084440000	-156.6196970000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO161129:SR:WB:	Sample-Routine	Water		2016-11-29	07:41:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RPO					20.9670830000	-156.6813900000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO170124:FM:PS:TS:	Field Msr/Obs	Water		2017-01-24	07:38:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RPO					20.9670830000	-156.6813900000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OCO160616:FM:PS:DO:	Field Msr/Obs	Water		2016-06-16	07:45:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OCO					20.8098600000	-156.6136900000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB160825:FM:PS:DO:	Field Msr/Obs	Water		2016-08-25	08:25:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPB					20.7938090000	-156.5752110000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM170126:FM:PS:DO:	Field Msr/Obs	Water		2017-01-26	08:12:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OMM					20.8091500000	-156.6066100000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM161201:SR:WB:	Sample-Routine	Water		2016-12-01	07:15:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPM					20.8084440000	-156.6196970000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RWA160920:SR:WB:	Sample-Routine	Water		2016-09-20	08:30:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RWA					20.9044760000	-156.6859310000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OLP160810:FM:PS:TS:	Field Msr/Obs	Water		2016-08-10	08:56:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OLP					20.8423600000	-156.6530350000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RWA161213:FM:WB:	Field Msr/Obs	Water		2016-12-13	09:03:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RWA					20.9044760000	-156.6859310000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM161117:FM:PS:TS:	Field Msr/Obs	Water		2016-11-17	08:25:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OMM					20.8091500000	-156.6066100000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB161006:FM:PS:DO:	Field Msr/Obs	Water		2016-10-06	08:35:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OUB					20.7944800000	-156.5814200000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PPU170308:SR:WB:	Sample-Routine	Water		2017-03-08	09:54:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PPU					20.8592330000	-156.6694420000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH160727:FM:PS:PH:	Field Msr/Obs	Water		2016-07-27	08:05:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PLH					20.8648500000	-156.6737400000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM160825:SR:WB:	Sample-Routine	Water		2016-08-25	07:20:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPM					20.8084440000	-156.6196970000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT170215:FM:PS:DO:	Field Msr/Obs	Water		2017-02-15	09:03:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PLT					20.8635600000	-156.6729700000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO160712:SR:WB:	Sample-Routine	Water		2016-07-12	07:19:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RPO					20.9670830000	-156.6813900000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPB160908:SR:WB:	Sample-Routine	Water		2016-09-08	08:28:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPB					20.7938090000	-156.5752110000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB161117:FM:WB:	Field Msr/Obs	Water		2016-11-17	08:50:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OUB					20.7944800000	-156.5814200000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPM160908:FM:PS:TS:	Field Msr/Obs	Water		2016-09-08	07:10:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPM					20.8084440000	-156.6196970000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT161130:FM:PS:PH:	Field Msr/Obs	Water		2016-11-30	09:12:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PLT					20.8635600000	-156.6729700000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO160614:FM:WB:	Field Msr/Obs	Water		2016-06-14	08:03:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RPO					20.9670830000	-156.6813900000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM161103:FM:PS:DO:	Field Msr/Obs	Water		2016-11-03	08:00:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OMM					20.8091500000	-156.6066100000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RWA170103:FM:PS:TS:	Field Msr/Obs	Water		2017-01-03	10:15:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RWA					20.9044760000	-156.6859310000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB170307:SR:WB:	Sample-Routine	Water		2017-03-07	08:45:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RAB					20.9366690000	-156.6927800000																															Water Bottle																	STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB161018:FM:PS:DO:	Field Msr/Obs	Water		2016-10-18	08:22:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RAB					20.9366690000	-156.6927800000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS160809:FM:WB:	Field Msr/Obs	Water		2016-08-09	07:45:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RKS					20.9493310000	-156.6911240000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RKS160920:FM:WB:	Field Msr/Obs	Water		2016-09-20	07:30:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RKS					20.9493310000	-156.6911240000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PFF160629:FM:PS:TS:	Field Msr/Obs	Water		2016-06-29	07:43:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PFF					20.8673200000	-156.6760500000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPP161103:FM:PS:TS:	Field Msr/Obs	Water		2016-11-03	09:02:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPP					20.7927470000	-156.5673260000																															Probe/Sensor	HACH CDC401																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLH161214:FM:WB:	Field Msr/Obs	Water		2016-12-14	08:45:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PLH					20.8648500000	-156.6737400000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OPP170330:FM:PS:DO:	Field Msr/Obs	Water		2017-03-30	09:20:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OPP					20.7927470000	-156.5673260000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RAB170124:FM:PS:PH:	Field Msr/Obs	Water		2017-01-24	08:29:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RAB					20.9366690000	-156.6927800000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OMM160811:FM:WB:	Field Msr/Obs	Water		2016-08-11	08:30:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OMM					20.8091500000	-156.6066100000																															Water Bottle	HACH 2100Q																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-OUB161117:FM:PS:DO:	Field Msr/Obs	Water		2016-11-17	08:50:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-OUB					20.7944800000	-156.5814200000																															Probe/Sensor	HACH LDO101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-PLT170125:FM:PS:PH:	Field Msr/Obs	Water		2017-01-25	09:16:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-PLT					20.8635600000	-156.6729700000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RPO160906:FM:PS:PH:	Field Msr/Obs	Water		2016-09-06	07:21:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RPO					20.9670830000	-156.6813900000																															Probe/Sensor	HACH PHC101																STORET
HUIWAIOLA_WQX	The Nature Conservancy - Honolulu(Volunteer)*	HUIWAIOLA_WQX-RCB170307:FM:PS:PH:	Field Msr/Obs	Water		2017-03-07	09:04:00	HAST												HUI_PCHEM		HUIWAIOLA_WQX-RCB					20.9103470000	-156.6893820000																															Probe/Sensor	HACH PHC101																STORET
